text,sentiment
"últimas notícias: hoje baixei 5 EPISÓDIOS EM MENOS DE UMA HORA DE OITNB NO WI-FI DO IFRO, sim o EDUROAM",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
eduroam será q da pra vc COOPERAR??/,negative
Me ajuda aí eduroam,negative
"Comunidade universitária tem acesso à rede wi-fi nos campi da USP.
Antenas foram instaladas para permitir aos usuários acesso gratuito à rede “eduroam”.  Na Cidade Universitária, foram instaladas 14 antenas, com alcance de aproximadamente 150 metros. https://t.co/1m5uWsm6An https://t.co/lEUoM8875W",neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
eduroam eu te amo mas hoje não tá dando,neutral
"@Egberto_ pô, verdade.............. e hackeando nada não, sou aluno matriculado e tenho pleno direito de usufruir do eduroam como bem entender ;)",neutral
vai te catar eduroam,negative
Passo tanto tempo na faculdade que em casa procuro o wifi do eduroam pra conectar,neutral
eduroam ta um lixo hoje hein,negative
"RT @Mindifislysly: Querida/o eduroam, funciona como deve ser pfv que eu estou farta de utilizar os dados desnecessariamente. Sincerely, me.",negative
"Querida/o eduroam, funciona como deve ser pfv que eu estou farta de utilizar os dados desnecessariamente. Sincerely, me.",negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
eduroam está-me a falhar como as notas de 500,negative
@thathated eu como um aluno de ti amigo te aconselho a trocar o numero de matricula pois seu acesso ao eduroam esta vinculado a ele ou seja pode trancar o curso e fazer enem dnv que é tranquilo,neutral
E minha Wifi do eduroam da unb que conectou no eduroam da ufjf(?),neutral
Eduroam esta mt ruim hj,negative
essa porra de eduroam que não tá funcionando hoje aaaa,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
eduroam num ta carregando nem as pesquisas do buzzfeed,negative
bora eduroam desgraçaaaaaaa,negative
"A net da minha faculdade chama-se ""eduroam""

Ai é duro é",neutral
eduroam de Belas Artes é gnd mrd,neutral
tô conectada no eduroam,positive
A única coisa que me decepciona mais do que minha vida é esse maldito eduroam.,negative
professor falou que abrir porno no eduroam pode dar processo administrativo cuidado galera,neutral
+1 semana se inicia e com ela a luta diária                conectar no eduroam,negative
Pelo menos o eduroam tá funcionando q é 1 blz,positive
vou levar meu pc amanha pra ufg pra baixar pelo eduroam vai demorar 2s pra baixar 90gb,neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"Mano meu note caiu de uma altura de 2 metros, to com medo da rede wifi do ifro nao conectar mais ou quebrar minha placa de rede
eduroam t odeio",negative
gente como conecta no wifi do eduroam pelo computador,neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
@heenriq79 eduroam e vpn estralando,positive
@brendagvs awn estou usando eduroam nesse exato momento,positive
eduroam a falhar kakakakaka mais um dia,negative
eduroam eu te odeio,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
Eu nunca pedi tanto pro meu pc conectar no eduroam aaaaaa eu tenho q enviar as porra do fichamento e baixar slides pra prova,negative
Meu pc só conecta no eduroam no corredor da emed pqp nenhum outro lugar mais,negative
"@affirabi @ihatecarolsilva A eduroam é uma rede internacional de roaming, usada em varias instituições de ensino, pesquisa no mundo todo etc etc. O login é universal inclusive",positive
eduroam n ta funcionando aqui,negative
"Preciso assistir o ep de Doctor Who com a Jodie, mas a eduroam não deixa baixar torrent. Tô ansiosa",negative
"Achei que as matérias e as pessoas seriam meu maior problema na faculdade, mas esse posto vai pro eduroam",negative
Eduroam vc é linda cara,positive
Todo dia uma eduroam estressando jovens universitários na ufms,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"pessoal olha só quem começou a me seguir: o nosso complicado&amp;perfeitinho EDUROAM

sempre nos alegrando com sua conexão
como também nos chateando c a falta dela.... https://t.co/3OZjK3Xe1E",negative
@MadeInTheAMands Ue o eduroam do cpan não funciona la 🤔,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"Hoje, passado 1 ano e 2 meses de ter entrado na facultado, consegui configurar o eduroam",positive
"o eduroam q não ta, bem o melhor aff",neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
Gostava de perceber porque não consigo ligar a porra da net da eduroam ao pc 😑,negative
@joanaessg Pq o eduroam há em todas as universidades do mundo...esta no nome gato...edu(education)rom(roaming),positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
outra coisa: minha internet móvel é muito melhor do q a eduroam ah credo,negative
"*igor falando com a grazi* 
""como assim vc não tem o eduroam no celular?"" 
*thuani extremamente aleatoria*
""minha mãe comprou pão de coco e eu passei maionese será que ficou bom?""",neutral
RT @hugo17teixeira: Sabes que as aulas são uma merda quando a eduroam fica lenta,negative
Sabes que as aulas são uma merda quando a eduroam fica lenta,negative
Como assim o sistema de senhas dos serviços académicos depende da eduroam? Claramente isto foi uma pior catástrofe do que o furacão Michael!,negative
Tal como da vez em que decidi vir a pé para a universidade também desta vez decidi vir mais cedo para a universidade e voltou a suceder uma catástrofe natural... Cadê eduroam??😱,negative
se eu for falar com o pessoal de lei será que eles me põe a eduroam a funcionar no pc?,negative
@kengadalua há eduroam na europa toda,positive
"@AmsScribbles Gente, quando o Eduroam estiver com conexão lenta, cutuquem o pessoal do cercomp: sau.cercomp@ufg.br. Só eles podem resolver!",neutral
"Sou grande cobaia dos serviços informáticos da Universidade de Lisboa, todas as semanas tenho de ir lá voltar a pedir acesso à eduroam",negative
@PUCRS meu wifi eduroam não funciona qq eu faço? 😭,negative
@ufg_oficial a Eduroam está bem pior do que é de costume ultimamente. O que está acontecendo?,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
Eu baixo vários filmes na rede da Unicamp. Amém Eduroam.,positive
"Meus parabéns pra eduroam que baixou 2,2 GB em 4 minutos",positive
"Eleitores do Bozo que frequentam a UFF, pfv pelo menos não usem o Eduroam nem o bandeco, usa aquele livre mercado gostosinho que tu ama",neutral
RT @cachorrodaufg: esse eduroam serve nem pra cachorro usar,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
não passa nem eduroam https://t.co/r1IeSzAp73,negative
@Onetoniu Tenta rotea eduroam pra jogar Lol no lasi,neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"Meu celular passou o dia inteiro conectado na eduroam, agora em casa ele não quer conectar de jeito nenhum na minha rede wifi",positive
RT @cachorrodaufg: esse eduroam serve nem pra cachorro usar,negative
RT @cachorrodaufg: esse eduroam serve nem pra cachorro usar,negative
"@larissaa_oliv @mateussimao08 Conectem no eduroam. Ufacair foi desativado. Eduroam utiliza das mesmas credenciais, é o atual sistema de internet usado 👍🏻",positive
RT @cachorrodaufg: esse eduroam serve nem pra cachorro usar,negative
Internet do eduroam caindo? Não é surpresa pra  mim hahahahahah,negative
RT @cachorrodaufg: esse eduroam serve nem pra cachorro usar,negative
RT @cachorrodaufg: esse eduroam serve nem pra cachorro usar,negative
esse eduroam serve nem pra cachorro usar,negative
"Boulos, prometa o eduroam de fácil acesso!",neutral
eu só queria que a eduroam funcionasse,negative
Não consigo logar no eduroam,negative
O eduroam não vai voltar ao normal?,negative
"Oh eduroam, por que barraste meu free fire? https://t.co/MdoKdOJdg2",neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
meninas que vão pra faculdade usar o eduroam pra baixar e atualizar aplicativos pra não gastar toda a internet de casa,neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
será que algum dia na minha vida eu aprendo a conectar meu notebook no eduroam?,negative
@isapeitos eduroam tbm?,neutral
"Hoje o wi fi do eduroam não conectou nem por reza no meu celular e eu fiquei um tempo tentando conectar. Depois de ver q não tinha jeito, relaxei. Como a gente produz mais sem ficar toda hr mexendo no celular, vendo se tem notificação de wpp e outros apps.",negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"@mahagod Eu só ""aprendi"" pq tinha esse guia aqui https://t.co/T8h1ZXPjWI",neutral
"@Unesp_Oficial bom dia, o eduroam não da funcionando :((((",negative
O eduroam hj tá top. Sqn!🙄,negative
"Consegui conectar no eduroam de novo, Deus é mais",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
O mellor da uni é que eduroam vai ben par ver os mundiales de LoL,positive
"@lemaum_ @coreprato é no papel e n tenho 3g, cola com eduroam vo ta voando",positive
"a net está tão má que, por mais que queira ver a serie, SIMPLESMENTE NÃO POSSO
EDUROAM PLS",negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
nao consigo acessar a eduroam alguem me ajuda,negative
Eduroam é um wifi mt merda mds,negative
"Você era 04 e quando metade do seu bonde saiu da escola, vc virou 03. Acho você uma menina bem gente boa mrm, gostava de cnvs quando tu era da minha sala. Até hoje uso seu login do eduroam. Smp vou levar cmg aquele bgl sobre as florzinhas amarelas daquela árvore lá do campo. 💛",neutral
quando eu to com 4g o eduroam pega ate na minha casa,positive
minha eduroam está morta,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
@xurinxunflai2 Carrega nada essa porcaria de eduroam,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
@xurinxunflai2 eduroam é horrivel AAAAAAAAAAAAAAAAAAA,negative
Eduroam levantou o braço https://t.co/wwmYy3fLoq,neutral
A eduroam é a irmã boa mais velha da minedu,positive
conectado no eduroam q eu gosto,positive
FUNCIONA CARAI DE EDUROAM,negative
A eduroam eh uma bosta,negative
eduroam pq me rejeitas :'(,negative
@agemirojr https://t.co/vdI5EXa2Ch passo a passo do novo wifi,neutral
Queria dizer que a eduroam não roda meu joguinho direito :(,negative
"@iaaanac ""nao é que eduroam você abre aí loga""
""sim mas como""
""então o portal do aluno""
""que""
""não moça você precisa colocar seu login e senha do portal do aluno nos campos login e senha do eduroam é isto""",neutral
RT @teminne_b: eduroam eh um lixo 😤😤😤,negative
eduroam eh um lixo 😤😤😤,negative
"por favor desconectem-se do eduroam na fav por um instante 🥵meu grand chase volto..preciso de um download de 1,5 gb em 5 minutos 🕘🎮",negative
Aquele momento em que a minha net está tão má que mais valia apanhar a eduroam...,negative
Tutoriais UFS • NTI • Rede Eduroam • Windows https://t.co/iJEeF7IZ5Y,neutral
É mt triste a vida sem eduroam no bloco b,negative
"E do que o Eduroam, mas isso é fácil. (cc @ciencia_pt) https://t.co/MdMifidylj",neutral
acho que gastei quase todo o meu 3g fazendo trabalho na biblioteca pq n sei conectar meu computador ao eduroam. eu so 1 tristeza,negative
@LMagri8 cu trancado não passa nem o sinal do eduroam,neutral
"EDUROAM DEMONÍACO, eu tava batendo 2000 pontos no jogo do Dino porque tinha caído, aí quando chego perto de bater minha marca conecta e abre o site 🤬",negative
eu pro eduroam https://t.co/IEDgPHlldt,neutral
eu odeio o eduroam mai que porra,negative
@filiperpit O eduroam É tiltado,negative
Amém eduroam,positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
Eduroam tá tiltado hj,negative
eduroam colabora com nois,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"No Museo da Acrópolis está Eduroam, blessed",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"gostaria de dizer que:

o eduroam é muito ruim",negative
"Eduroam tá foda hoje, toda hora desconecta aaaa",negative
caralho muita burocracia pra conectar na eduroam da ufg,negative
@Zrokx Tá que nem o eduroam nesse fim de semestre,neutral
"@aelnonym eu já fiz todos os passos do tutorial e o final é ""agora conecta no eduroam"" só que isso abre outra janela de configurações aaaargh",neutral
mano pq é tão difícil conectar no eduroam,negative
"Ô eduroam, já é final de período, pelamourdedeus n fode mais não",negative
a eduroam por cabo funciona bue bem na fluc hehe,neutral
Ainda bem q tenho eduroam,positive
tem como conectar 2 celular pelo eduroam sera,neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"@vtfbcidfc idk, estive a usar dados durante 1h porque debaixo de eduroam dizia ""action needed""",negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"@late4party aqui é eduroam também kkkkk mas é tranqueira, quando enche a biblioteca a internet vai pro espaço",negative
Configurar acesso wireless à interrnet pela rede eduroam na Universidade de Coimbra https://t.co/8fTSAylPbS #configurar #wifi #wireless #eduroam,neutral
Ja não me lembro como e que me ligo à eduroam HELL,neutral
"@alnitakam Esse eduroam tem lá na univali tbm eu sempre fico tipo
Que",neutral
eduroam ta de brincadeira com minha cara nmrl,negative
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
aprendemos que na ufmt tambem tem eduroam,neutral
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"@andrejohannt1 hdkahd eu descobri que eh pq a rede ""eduroam"" pega em todas as redes ""eduroam"" 

achei muito tecnológico",positive
"@rvmrs Ahh, pode ser!! Da eduroam é tudo vinculado - sabe deus pq -",neutral
@leticiaquandt menina mas eu to na orla do guaiba. deve ter algum lugar q usa eduroam e o login deve ser vinculado pq ne,neutral
@rvmrs Tem eduroam em varias universidades. Eu uso o da feevale,positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
"A rede de wi-fi eduroam é bem mais rápida que a ""UFABC"" 📟",positive
Ativando mais um pacote de internet pois eduroam não cumpre seu papel universal,negative
